Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	nuclear envelope disassembly (GO:0051081)	2/46	1.529312e-02	1.123211e-01	0	0	1.129205e+01	4.720473e+01	RANBP2;PRKCA
GO_Biological_Process_2018	cellular response to interleukin-12 (GO:0071349)	2/46	1.529312e-02	1.123211e-01	0	0	1.129205e+01	4.720473e+01	IFNG;HNRNPF
GO_Biological_Process_2018	regulation of signal transduction (GO:0009966)	4/233	1.547441e-02	1.123211e-01	0	0	4.409137e+00	1.837978e+01	ERBB4;TMEM108;UBASH3A;RAF1
GO_Biological_Process_2018	activation of protein kinase activity (GO:0032147)	4/233	1.547441e-02	1.123211e-01	0	0	4.409137e+00	1.837978e+01	MAP3K3;PAK1;UBE2N;RAF1
GO_Biological_Process_2018	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	3/128	1.570927e-02	1.132553e-01	0	0	6.013063e+00	2.497529e+01	PSMA6;PRKCH;UBE2N
GO_Biological_Process_2018	positive regulation of transcription, DNA-templated (GO:0045893)	10/1120	1.602379e-02	1.147475e-01	0	0	2.353353e+00	9.728012e+00	ATF7IP;ERBB4;MYC;RPS6KA1;REL;TCF4;NR2F2;MEOX2;FOXO3;TNFRSF1A
GO_Biological_Process_2018	protein localization to plasma membrane (GO:0072659)	3/130	1.636786e-02	1.156807e-01	0	0	5.917771e+00	2.433645e+01	KCNIP4;ATP1B1;TNFRSF1A
GO_Biological_Process_2018	proteasomal protein catabolic process (GO:0010498)	4/237	1.637093e-02	1.156807e-01	0	0	4.332563e+00	1.781657e+01	PSMA6;UBXN11;CSNK1A1;NEDD4L
GO_Biological_Process_2018	regulation of mitochondrion organization (GO:0010821)	2/48	1.657970e-02	1.163851e-01	0	0	1.080000e+01	4.427542e+01	USP36;FBXW7
GO_Biological_Process_2018	positive regulation of nucleic acid-templated transcription (GO:1903508)	6/502	1.708313e-02	1.191353e-01	0	0	3.091362e+00	1.258081e+01	ATF7IP;ERBB4;MYC;TCF4;NR2F2;FOXO3
GO_Biological_Process_2018	positive regulation of response to DNA damage stimulus (GO:2001022)	2/49	1.723976e-02	1.194469e-01	0	0	1.056968e+01	4.291858e+01	MYC;UBE2N
GO_Biological_Process_2018	positive regulation of cytosolic calcium ion concentration (GO:0007204)	3/133	1.738455e-02	1.196730e-01	0	0	5.780331e+00	2.342290e+01	ABL2;CCL1;KNG1
GO_Biological_Process_2018	wound healing (GO:0042060)	2/50	1.791087e-02	1.225058e-01	0	0	1.034896e+01	4.162710e+01	PAK1;RAF1
GO_Biological_Process_2018	regulation of cytosolic calcium ion concentration (GO:0051480)	3/137	1.879404e-02	1.277276e-01	0	0	5.606650e+00	2.228204e+01	ABL2;CCL1;KNG1
GO_Biological_Process_2018	regulation of vesicle-mediated transport (GO:0060627)	3/138	1.915605e-02	1.285504e-01	0	0	5.564838e+00	2.200969e+01	NRP1;TBC1D4;ABL2
GO_Biological_Process_2018	response to cytokine (GO:0034097)	3/138	1.915605e-02	1.285504e-01	0	0	5.564838e+00	2.200969e+01	REL;PRKCA;IKBKE
GO_Biological_Process_2018	positive regulation of cellular process (GO:0048522)	6/519	1.977730e-02	1.318666e-01	0	0	2.986303e+00	1.171593e+01	DPP4;PAK1;IFNG;ERBB4;MYC;RPS6KA1
GO_Biological_Process_2018	positive regulation of protein import into nucleus (GO:0042307)	2/53	1.998952e-02	1.318666e-01	0	0	9.738725e+00	3.810322e+01	IFNG;ERBB4
GO_Biological_Process_2018	inflammatory response (GO:0006954)	4/252	2.002099e-02	1.318666e-01	0	0	4.067411e+00	1.590754e+01	REL;TNFRSF14;CCL1;TNFRSF1A
GO_Biological_Process_2018	antigen receptor-mediated signaling pathway (GO:0050851)	4/257	2.134066e-02	1.385724e-01	0	0	3.986014e+00	1.533476e+01	PSMA6;PAK1;UBE2N;FYN
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	2/55	2.142873e-02	1.385724e-01	0	0	9.370283e+00	3.601021e+01	MYC;FYN
GO_Biological_Process_2018	regulation of RNA splicing (GO:0043484)	2/55	2.142873e-02	1.385724e-01	0	0	9.370283e+00	3.601021e+01	YTHDC1;HNRNPF
GO_Biological_Process_2018	regulation of protein phosphorylation (GO:0001932)	4/261	2.243408e-02	1.441998e-01	0	0	3.923177e+00	1.489699e+01	PAK1;IFNG;ERBB4;FYN
GO_Biological_Process_2018	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	2/57	2.290978e-02	1.443537e-01	0	0	9.028636e+00	3.409386e+01	REL;TNFRSF1A
GO_Biological_Process_2018	regulation of Rho protein signal transduction (GO:0035023)	2/57	2.290978e-02	1.443537e-01	0	0	9.028636e+00	3.409386e+01	NRP1;RAF1
GO_Biological_Process_2018	integrin-mediated signaling pathway (GO:0007229)	2/58	2.366576e-02	1.443537e-01	0	0	8.866964e+00	3.319548e+01	NRP1;LAMA5
GO_Biological_Process_2018	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	FBXW7
GO_Biological_Process_2018	positive regulation of protein import into nucleus, translocation (GO:0033160)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	IFNG
GO_Biological_Process_2018	regulation of endothelial cell development (GO:1901550)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	TNFRSF1A
GO_Biological_Process_2018	negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	MYC
GO_Biological_Process_2018	positive regulation of receptor binding (GO:1900122)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	NRP1
GO_Biological_Process_2018	retinal ganglion cell axon guidance (GO:0031290)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	NRP1
GO_Biological_Process_2018	dendrite extension (GO:0097484)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	TMEM108
GO_Biological_Process_2018	positive regulation of centrosome cycle (GO:0046607)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	RANBP2
GO_Biological_Process_2018	positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	PAK1
GO_Biological_Process_2018	regulation of osteoclast development (GO:2001204)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	FBXW7
GO_Biological_Process_2018	dendritic spine maintenance (GO:0097062)	1/6	2.435207e-02	1.443537e-01	0	0	4.916790e+01	1.826656e+02	FYN
GO_Biological_Process_2018	protein stabilization (GO:0050821)	3/152	2.463046e-02	1.451973e-01	0	0	5.038399e+00	1.866108e+01	USP36;FBXW7;ATP1B1
GO_Biological_Process_2018	regulation of stress fiber assembly (GO:0051492)	2/60	2.520817e-02	1.461561e-01	0	0	8.560345e+00	3.150710e+01	NRP1;PAK1
GO_Biological_Process_2018	actin cytoskeleton reorganization (GO:0031532)	2/61	2.599440e-02	1.461561e-01	0	0	8.414831e+00	3.071307e+01	NRP1;PAK1
GO_Biological_Process_2018	negative regulation of programmed cell death (GO:0043069)	5/408	2.617285e-02	1.461561e-01	0	0	3.144436e+00	1.145528e+01	ERBB4;MYC;IL2RB;RPS6KA1;RAF1
GO_Biological_Process_2018	synapse assembly (GO:0007416)	2/63	2.759646e-02	1.461561e-01	0	0	8.138115e+00	2.921638e+01	DSCAM;NRXN1
GO_Biological_Process_2018	adherens junction assembly (GO:0034333)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	TBCD
GO_Biological_Process_2018	substrate-dependent cell migration, cell extension (GO:0006930)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	NRP1
GO_Biological_Process_2018	regulation of interleukin-23 production (GO:0032667)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	IFNG
GO_Biological_Process_2018	regulation of vitamin D biosynthetic process (GO:0060556)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	IFNG
GO_Biological_Process_2018	positive regulation of sphingolipid biosynthetic process (GO:0090154)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	TNFRSF1A
GO_Biological_Process_2018	postsynaptic density assembly (GO:0097107)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	NRXN1
GO_Biological_Process_2018	regulation of dendritic spine maintenance (GO:1902950)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	FYN
GO_Biological_Process_2018	regulation of DNA endoreduplication (GO:0032875)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	FBXW7
GO_Biological_Process_2018	oxygen transport (GO:0015671)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	MYC
GO_Biological_Process_2018	death-inducing signaling complex assembly (GO:0071550)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	TNFRSF1A
GO_Biological_Process_2018	positive regulation of ceramide biosynthetic process (GO:2000304)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	TNFRSF1A
GO_Biological_Process_2018	retrograde axonal transport (GO:0008090)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	TMEM108
GO_Biological_Process_2018	negative regulation of telomere capping (GO:1904354)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	SMG6
GO_Biological_Process_2018	positive regulation of autophagy of mitochondrion (GO:1903599)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	HTT
GO_Biological_Process_2018	forebrain neuron differentiation (GO:0021879)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	ERBB4
GO_Biological_Process_2018	regulation of cell-cell adhesion mediated by integrin (GO:0033632)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	DPP4
GO_Biological_Process_2018	regulation of calcidiol 1-monooxygenase activity (GO:0060558)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	IFNG
GO_Biological_Process_2018	regulation of transcription involved in cell fate commitment (GO:0060850)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	NR2F2
GO_Biological_Process_2018	positive regulation of killing of cells of other organism (GO:0051712)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	IFNG
GO_Biological_Process_2018	vascular endothelial growth factor signaling pathway (GO:0038084)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	NRP1
GO_Biological_Process_2018	regulation of Cdc42 protein signal transduction (GO:0032489)	1/7	2.835341e-02	1.461561e-01	0	0	4.097119e+01	1.459807e+02	NRP1
GO_Biological_Process_2018	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	2/64	2.841211e-02	1.461561e-01	0	0	8.006452e+00	2.851049e+01	DSCAM;CD200
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	6/565	2.849154e-02	1.461561e-01	0	0	2.734065e+00	9.728206e+00	IFNG;MYC;REL;NEDD4L;NR2F2;FOXO3
GO_Biological_Process_2018	protein polyubiquitination (GO:0000209)	4/283	2.905687e-02	1.473009e-01	0	0	3.609779e+00	1.277320e+01	PSMA6;FBXW7;UBE2N;NEDD4L
GO_Biological_Process_2018	negative regulation of signal transduction (GO:0009968)	4/283	2.905687e-02	1.473009e-01	0	0	3.609779e+00	1.277320e+01	FBXW7;ERBB4;UBASH3A;RAF1
GO_Biological_Process_2018	negative regulation of epithelial cell proliferation (GO:0050680)	2/66	3.007218e-02	1.473009e-01	0	0	7.755469e+00	2.717636e+01	FBXW7;NR2F2
GO_Biological_Process_2018	regulation of mitotic cell cycle (GO:0007346)	3/165	3.039265e-02	1.473009e-01	0	0	4.631036e+00	1.617878e+01	MAP3K3;PAK1;PRKCA
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway (GO:0097191)	2/67	3.091642e-02	1.473009e-01	0	0	7.635769e+00	2.654551e+01	IFNG;TNFRSF1A
GO_Biological_Process_2018	positive regulation of endothelial cell proliferation (GO:0001938)	2/67	3.091642e-02	1.473009e-01	0	0	7.635769e+00	2.654551e+01	NRP1;PRKCA
GO_Biological_Process_2018	positive regulation of autophagy (GO:0010508)	2/67	3.091642e-02	1.473009e-01	0	0	7.635769e+00	2.654551e+01	IFNG;HTT
GO_Biological_Process_2018	regulation of protein localization to plasma membrane (GO:1903076)	2/67	3.091642e-02	1.473009e-01	0	0	7.635769e+00	2.654551e+01	PRKCH;IFNG
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	2/68	3.177001e-02	1.473009e-01	0	0	7.519697e+00	2.593718e+01	RPS6KA1;RAF1
GO_Biological_Process_2018	positive regulation of smooth muscle cell apoptotic process (GO:0034393)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	IFNG
GO_Biological_Process_2018	positive regulation of macrophage differentiation (GO:0045651)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	PRKCA
GO_Biological_Process_2018	neuron projection extension involved in neuron projection guidance (GO:1902284)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	NRP1
GO_Biological_Process_2018	negative regulation of protein homooligomerization (GO:0032463)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	PEX14
GO_Biological_Process_2018	positive regulation of steroid biosynthetic process (GO:0010893)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	IFNG
GO_Biological_Process_2018	negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	NEDD4L
GO_Biological_Process_2018	coronary vasculature morphogenesis (GO:0060977)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	NRP1
GO_Biological_Process_2018	regulation of protein deacetylation (GO:0090311)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	IFNG
GO_Biological_Process_2018	desmosome organization (GO:0002934)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	PRKCA
GO_Biological_Process_2018	regulation of smooth muscle cell apoptotic process (GO:0034391)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	IFNG
GO_Biological_Process_2018	axon extension involved in axon guidance (GO:0048846)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	NRP1
GO_Biological_Process_2018	mammary gland epithelial cell differentiation (GO:0060644)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	ERBB4
GO_Biological_Process_2018	positive regulation of metanephros development (GO:0072216)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	MYC
GO_Biological_Process_2018	protein localization to endosome (GO:0036010)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	NRP1
GO_Biological_Process_2018	regulation of protein ADP-ribosylation (GO:0010835)	1/8	3.233854e-02	1.473009e-01	0	0	3.511640e+01	1.205018e+02	IFNG
GO_Biological_Process_2018	regulation of endocytosis (GO:0030100)	2/69	3.263287e-02	1.473009e-01	0	0	7.407090e+00	2.535028e+01	NEDD4L;ABL2
GO_Biological_Process_2018	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	2/69	3.263287e-02	1.473009e-01	0	0	7.407090e+00	2.535028e+01	NRP1;HTT
GO_Biological_Process_2018	positive regulation of endothelial cell migration (GO:0010595)	2/70	3.350490e-02	1.473009e-01	0	0	7.297794e+00	2.478377e+01	NRP1;PRKCA
GO_Biological_Process_2018	stress-activated protein kinase signaling cascade (GO:0031098)	2/70	3.350490e-02	1.473009e-01	0	0	7.297794e+00	2.478377e+01	MAP3K3;PAK1
GO_Biological_Process_2018	interferon-gamma-mediated signaling pathway (GO:0060333)	2/70	3.350490e-02	1.473009e-01	0	0	7.297794e+00	2.478377e+01	IFNG;NCAM1
GO_Biological_Process_2018	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/70	3.350490e-02	1.473009e-01	0	0	7.297794e+00	2.478377e+01	NRP1;FYN
GO_Biological_Process_2018	positive regulation of protein kinase activity (GO:0045860)	3/172	3.376466e-02	1.473009e-01	0	0	4.437645e+00	1.503625e+01	MAP3K3;PAK1;IFNG
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	2/72	3.527614e-02	1.473009e-01	0	0	7.088571e+00	2.370807e+01	RPS6KA1;RAF1
GO_Biological_Process_2018	regulation of phosphatase activity (GO:0010921)	2/72	3.527614e-02	1.473009e-01	0	0	7.088571e+00	2.370807e+01	SH3RF2;HTT
GO_Biological_Process_2018	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	2/72	3.527614e-02	1.473009e-01	0	0	7.088571e+00	2.370807e+01	PSMA6;FBXW7
GO_Biological_Process_2018	negative regulation of nucleic acid-templated transcription (GO:1903507)	5/444	3.576814e-02	1.473009e-01	0	0	2.881253e+00	9.596583e+00	ATF7IP;IFNG;CCDC85B;NR2F2;PEX14
GO_Biological_Process_2018	canonical Wnt signaling pathway (GO:0060070)	2/73	3.617517e-02	1.473009e-01	0	0	6.988380e+00	2.319711e+01	CSNK1A1;MYC
GO_Biological_Process_2018	regulation of protein complex assembly (GO:0043254)	2/73	3.617517e-02	1.473009e-01	0	0	6.988380e+00	2.319711e+01	IFNG;RAF1
GO_Biological_Process_2018	positive regulation of proteasomal protein catabolic process (GO:1901800)	2/73	3.617517e-02	1.473009e-01	0	0	6.988380e+00	2.319711e+01	FBXW7;CSNK1A1
GO_Biological_Process_2018	positive regulation of MAP kinase activity (GO:0043406)	3/177	3.628774e-02	1.473009e-01	0	0	4.309035e+00	1.428995e+01	PAK1;UBE2N;RAF1
GO_Biological_Process_2018	negative regulation of interleukin-17 production (GO:0032700)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	IFNG
GO_Biological_Process_2018	regulation of striated muscle tissue development (GO:0016202)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	MEGF10
GO_Biological_Process_2018	positive regulation of cell activation (GO:0050867)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	RPS6KA1
GO_Biological_Process_2018	lactation (GO:0007595)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	ERBB4
GO_Biological_Process_2018	engulfment of apoptotic cell (GO:0043652)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	MEGF10
GO_Biological_Process_2018	postsynaptic membrane assembly (GO:0097104)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	NRXN1
GO_Biological_Process_2018	endothelial cell chemotaxis (GO:0035767)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	NRP1
GO_Biological_Process_2018	negative regulation of interferon-beta production (GO:0032688)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	REL
GO_Biological_Process_2018	positive regulation of synapse maturation (GO:0090129)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	NRXN1
GO_Biological_Process_2018	potassium ion import across plasma membrane (GO:1990573)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	ATP1B1
GO_Biological_Process_2018	regulation of homotypic cell-cell adhesion (GO:0034110)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	PRKCA
GO_Biological_Process_2018	negative regulation of potassium ion transmembrane transport (GO:1901380)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	NEDD4L
GO_Biological_Process_2018	negative regulation of microtubule polymerization (GO:0031115)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	TBCD
GO_Biological_Process_2018	mitochondrial fragmentation involved in apoptotic process (GO:0043653)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	ERBB4
GO_Biological_Process_2018	sympathetic ganglion development (GO:0061549)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	NRP1
GO_Biological_Process_2018	response to vitamin (GO:0033273)	1/9	3.630753e-02	1.473009e-01	0	0	3.072531e+01	1.018768e+02	HLCS
GO_Biological_Process_2018	positive regulation of apoptotic process (GO:0043065)	4/307	3.748085e-02	1.496791e-01	0	0	3.319794e+00	1.090195e+01	MYC;HTT;FOXO3;KNG1
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	11/1478	3.846185e-02	1.496791e-01	0	0	1.948606e+00	6.348732e+00	ZNF395;IFNG;MYC;RPS6KA1;REL;NEDD4L;TCF4;NR2F2;MEOX2;FOXO3;TNFRSF1A
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	7/771	3.871470e-02	1.496791e-01	0	0	2.339930e+00	7.608367e+00	ATF7IP;IFNG;ERBB4;MYC;TCF4;NR2F2;FOXO3
GO_Biological_Process_2018	Fc-epsilon receptor signaling pathway (GO:0038095)	3/182	3.890554e-02	1.496791e-01	0	0	4.187610e+00	1.359557e+01	PSMA6;PAK1;UBE2N
GO_Biological_Process_2018	response to interleukin-1 (GO:0070555)	2/76	3.892488e-02	1.496791e-01	0	0	6.704054e+00	2.176217e+01	PRKCA;CCL1
GO_Biological_Process_2018	nervous system development (GO:0007399)	5/455	3.908278e-02	1.496791e-01	0	0	2.809235e+00	9.107747e+00	SH3GL3;DSCAM;ERBB4;NRXN1;FYN
GO_Biological_Process_2018	Fc receptor signaling pathway (GO:0038093)	3/183	3.944041e-02	1.496791e-01	0	0	4.164135e+00	1.346250e+01	PSMA6;PAK1;UBE2N
GO_Biological_Process_2018	positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	FBXW7
GO_Biological_Process_2018	cardiovascular system development (GO:0072358)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	FBXW7
GO_Biological_Process_2018	regulation of phospholipase C activity (GO:1900274)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	ABL2
GO_Biological_Process_2018	regulation of synapse maturation (GO:0090128)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	NRXN1
GO_Biological_Process_2018	protein deglycosylation (GO:0006517)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	ENGASE
GO_Biological_Process_2018	ganglion development (GO:0061548)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	NRP1
GO_Biological_Process_2018	endothelium development (GO:0003158)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	LAMA5
GO_Biological_Process_2018	negative regulation of sodium ion transmembrane transport (GO:1902306)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	NEDD4L
GO_Biological_Process_2018	positive regulation of smooth muscle cell migration (GO:0014911)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	NRP1
GO_Biological_Process_2018	gas transport (GO:0015669)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	MYC
GO_Biological_Process_2018	regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	WASF1
GO_Biological_Process_2018	positive regulation of alcohol biosynthetic process (GO:1902932)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	IFNG
GO_Biological_Process_2018	muscle cell migration (GO:0014812)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	MEGF10
GO_Biological_Process_2018	negative regulation of sodium ion transmembrane transporter activity (GO:2000650)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	NEDD4L
GO_Biological_Process_2018	positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	PAK1
GO_Biological_Process_2018	positive regulation of lipid localization (GO:1905954)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	IKBKE
GO_Biological_Process_2018	protein localization to synapse (GO:0035418)	1/10	4.026044e-02	1.496791e-01	0	0	2.731001e+01	8.773030e+01	NRXN1
GO_Biological_Process_2018	negative regulation of gene expression (GO:0010629)	6/618	4.131529e-02	1.497097e-01	0	0	2.490454e+00	7.935888e+00	ATF7IP;IFNG;CCDC85B;REL;NR2F2;PEX14
GO_Biological_Process_2018	cell-cell junction assembly (GO:0007043)	2/79	4.175175e-02	1.497097e-01	0	0	6.441883e+00	2.045951e+01	TBCD;PRKCA
GO_Biological_Process_2018	NIK/NF-kappaB signaling (GO:0038061)	2/80	4.271080e-02	1.497097e-01	0	0	6.358974e+00	2.005178e+01	PSMA6;REL
GO_Biological_Process_2018	protein complex assembly (GO:0006461)	3/189	4.272822e-02	1.497097e-01	0	0	4.028583e+00	1.270170e+01	CSNK1A1;MYC;TNFRSF1A
GO_Biological_Process_2018	positive regulation of protein catabolic process (GO:0045732)	2/81	4.367808e-02	1.497097e-01	0	0	6.278165e+00	1.965636e+01	IFNG;NEDD4L
GO_Biological_Process_2018	negative regulation of potassium ion transport (GO:0043267)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	NEDD4L
GO_Biological_Process_2018	postsynapse assembly (GO:0099068)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	NRXN1
GO_Biological_Process_2018	carnitine metabolic process (GO:0009437)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	CRAT
GO_Biological_Process_2018	intracellular protein transmembrane transport (GO:0065002)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	PEX14
GO_Biological_Process_2018	import across plasma membrane (GO:0098739)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	ATP1B1
GO_Biological_Process_2018	interleukin-2-mediated signaling pathway (GO:0038110)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	IL2RB
GO_Biological_Process_2018	positive regulation of protein deacetylation (GO:0090312)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	IFNG
GO_Biological_Process_2018	regulation of mitotic centrosome separation (GO:0046602)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	RANBP2
GO_Biological_Process_2018	biotin metabolic process (GO:0006768)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	HLCS
GO_Biological_Process_2018	positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	ATP1B1
GO_Biological_Process_2018	somite development (GO:0061053)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	MEOX2
GO_Biological_Process_2018	relaxation of cardiac muscle (GO:0055119)	1/11	4.419733e-02	1.497097e-01	0	0	2.457778e+01	7.666032e+01	ATP1B1
